,<built-in function id>,imageLink,title,year
5099,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/618,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=618&action=2&DMSCALE=6&DMWIDTH=7222&DMHEIGHT=5440,Afrique / par N. Sanson d'Abbeville ; A. Peyrounin sculp.,1650
5100,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/553,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=553&action=2&DMSCALE=8&DMWIDTH=5874&DMHEIGHT=4599,Afrique à l'usage des Colleges / par H. Selves ; Imp. de P. Bineteau,1822
5101,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/678,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=678&action=2&DMSCALE=6&DMWIDTH=7219&DMHEIGHT=6085,Afrique occidentale / par P. Vidal-Lablache,1942
5102,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/679,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=679&action=2&DMSCALE=6&DMWIDTH=7183&DMHEIGHT=6095,Afrique physique / par P. Vidal-Lablache,1942
5103,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/680,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=680&action=2&DMSCALE=6&DMWIDTH=7251&DMHEIGHT=6060,Afrique physique : [carte muette] / par P. Vidal-Lablache,1942
5104,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/613,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=613&action=2&DMSCALE=6&DMWIDTH=8037&DMHEIGHT=6560,"Algercum munita metropoli ; regni Algeriani in littore Africano Barbariae in monte declivi Amphitheatri instar quadrata forma extructa, cum portu comodissimo Sedes est Bassa turcici et ob piraticam per orbem famosissima / cura et sumptibus Matth. Seutteri",1730
5105,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/744,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=744&action=2&DMSCALE=6&DMWIDTH=7291&DMHEIGHT=6019,Algeria (l'Algérie) / drawn by J. Hugh Johnson,1857
5106,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/498,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=498&action=2&DMSCALE=9&DMWIDTH=5478&DMHEIGHT=3981,"Algeria, Morocco & Tunis",1800
5107,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/508,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=508&action=2&DMSCALE=8&DMWIDTH=5757&DMHEIGHT=4179,Algérie,1874
5108,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/509,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=509&action=2&DMSCALE=8&DMWIDTH=5703&DMHEIGHT=3978,Algérie et états de Tunis / M.Mrs. Driox et Ch. Leroy ; gravé par Jenotte,1867
5109,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/676,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=676&action=2&DMSCALE=7&DMWIDTH=7099&DMHEIGHT=5956,Algérie et Tunisie: carte physique / par P. Vidal-Lablache,1942
5110,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/677,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=677&action=2&DMSCALE=6&DMWIDTH=7212&DMHEIGHT=6160,Algérie et Tunisie: carte politique / par P. Vidal-Lablache,1942
5111,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/609,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=609&action=2&DMSCALE=7&DMWIDTH=6640&DMHEIGHT=4920,Algerii Saracenorum urbis fortissimae in Numídia...,1575
5112,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/681,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=681&action=2&DMSCALE=11&DMWIDTH=4404&DMHEIGHT=3514,Algier / A.T.,1695
5113,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/819,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=819&action=2&DMSCALE=7&DMWIDTH=6670&DMHEIGHT=5310,Aphricae tabvla I,1542
5114,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/817,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=817&action=2&DMSCALE=7&DMWIDTH=6780&DMHEIGHT=5260,Aphricae tabvla II,1542
5115,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/818,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=818&action=2&DMSCALE=7&DMWIDTH=6660&DMHEIGHT=5280,Aphricae tabvla III,1542
5116,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/815,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=815&action=2&DMSCALE=7&DMWIDTH=6720&DMHEIGHT=5290,Aphricae tabvla IIII,1542
5117,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/513,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=513&action=2&DMSCALE=6&DMWIDTH=7440&DMHEIGHT=6021,"Barbariae et Biledvlgerid, nova descriptio",1608
5118,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/570,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=570&action=2&DMSCALE=5&DMWIDTH=9300&DMHEIGHT=7408,Barbariae et Biledvlgerit nova descriptio,1603
5119,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/628,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=628&action=2&DMSCALE=15&DMWIDTH=3305&DMHEIGHT=2346,Barbarie / par A.M. Perrot ; gravé par P. Tardieu,1749
5120,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/551,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=551&action=2&DMSCALE=9&DMWIDTH=5544&DMHEIGHT=4482,Barbarie Biledulgerid (autrefois Libye) et une partie du Pays des Negres... Publiez par Pierre Vander Aa à Leide,1730
5121,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/474,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=474&action=2&DMSCALE=15&DMWIDTH=3281&DMHEIGHT=2646,Baye de Sierra Leona = Baai van Sierra Leona,1700
5122,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/568,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=568&action=2&DMSCALE=6&DMWIDTH=2490&DMHEIGHT=7398,Cairo to Khartoum :a travès del riu Nil / The Graphic,1884
5123,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/515,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=515&action=2&DMSCALE=5&DMWIDTH=9300&DMHEIGHT=6393,Carta particolare che comincia con il fiume Iuntas nella Guinea è finisce con il capo di S. Dara è con l'Isola d'S. Tomaso: di Affica carta VII / A.F. Lucini fece,1646
5124,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/514,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=514&action=2&DMSCALE=5&DMWIDTH=9300&DMHEIGHT=6531,Carta particolare che comincia con li stretto di Gibilterro è finisce con il capo Gruer nella Barberia Occide.le: di Affrica carta prima / A.F. Lucini fece,1646
5125,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/803,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=803&action=2&DMSCALE=4&DMWIDTH=10701&DMHEIGHT=7482,Carte agricole et industrielle de l'Algerie,1884
5126,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/788,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=788&action=2&DMSCALE=5&DMWIDTH=9930&DMHEIGHT=6782,Carte comparée des régences d'Alger et de Tunis / dressée par le Chev. Lapie,1829
5127,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/797,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=797&action=2&DMSCALE=6&DMWIDTH=7664&DMHEIGHT=5979,Carte d'Afrique / dressée pour l'usage du roy par Guillaume de l'Isle,1765
5128,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/798,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=798&action=2&DMSCALE=5&DMWIDTH=8531&DMHEIGHT=6487,Carte d'Afrique / dressée pour l'usage du roy par Guillaume de l'Isle,1722
5129,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/778,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=778&action=2&DMSCALE=6&DMWIDTH=5745&DMHEIGHT=7169,"Carte de Angola: esboço / Ministerio das Colonias, Comissâo de Cartografia",1928
5130,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/779,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=779&action=2&DMSCALE=6&DMWIDTH=5768&DMHEIGHT=7589,Carte de Fernando Póo según Pellon / adicionada por los P.F. Misioneros Hijos del I.C. de María,1898
5131,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/549,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=549&action=2&DMSCALE=8&DMWIDTH=5829&DMHEIGHT=4626,Carte de l’Afrique ancienne: dressé pour l'usage des Collèges. A Paris: Imp. de H. Selves,1830
5132,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/827,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=827&action=2&DMSCALE=6&DMWIDTH=7900&DMHEIGHT=6267,"Carte de l'Algérie, année 1846",1846
5133,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/637,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=637&action=2&DMSCALE=7&DMWIDTH=6500&DMHEIGHT=4500,Carte de l'ance Dauphine dans l'isle de Madagascar,1764
5134,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/581,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=581&action=2&DMSCALE=8&DMWIDTH=6003&DMHEIGHT=4140,Carte de l’Egypte et de la Libye dressée pour l’intelligence de l’historie ancienne de Rollin / par D'Anville,1750
5135,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/651,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=651&action=2&DMSCALE=10&DMWIDTH=3448&DMHEIGHT=4600,Carte de l'entrée de la riviere de Sanaga ou Senegal / Croisey (?) scul.,1760
5136,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/569,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=569&action=2&DMSCALE=6&DMWIDTH=7441&DMHEIGHT=5697,"Carte de l'isle Madagascar dite autrement Madecase et de S. Laurens et aujourdhui l'isle Dauphine auecque les costes de Cofala et du Mozambique en Afrique / par P. Du Val...  A Paris chez l'auteur, 1677",1677
5137,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/612,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=612&action=2&DMSCALE=7&DMWIDTH=6560&DMHEIGHT=5540,"Carte de la Barbarie, Nigritie et de la Guinée avec les pays voisins / dressée sur les memories les plus noveaux & les observations les plus exactes",1719
5138,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/647,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=647&action=2&DMSCALE=11&DMWIDTH=3420&DMHEIGHT=4512,Carte de la baye d'Antongil dans l'isle de Madagascar,1760
5139,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/633,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=633&action=2&DMSCALE=10&DMWIDTH=4591&DMHEIGHT=3136,"Carte de la coste occidentale d'Afrique depuis le XIIe dégré de latitude septentrionale jusqu'au XIe dégré de latitude méridionale, tirée de la Carte Françoise de l'Océan occidental... , publiée par ordre de Mgr. le comte de Maurepas en 1739",1746
5140,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/646,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=646&action=2&DMSCALE=13&DMWIDTH=2785&DMHEIGHT=3696,Carte de la coste orientale de l'Afrique depuis le XIIIº dégré de latitude meridionale jusqu'au XVI dégré de latitude septentrionale tirée de la Carte de l'ocean oriental publiée par ordre de Mgr. le Comte de Maurepas en 1740 / [par Jacques Bellin],1746
5141,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/796,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=796&action=2&DMSCALE=8&DMWIDTH=4093&DMHEIGHT=6188,"Carte de la côte occidentale d'Afrique, partie comprise entre le cap Formose et le cap Frio / dressée d'après les travaux hydrograph. exécutés en 1825 et 1826 par le cap. W. Owen ; publié par ordre du roi ; gravé par E. Collin fils ; écrit par Hacq",1833
5142,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/630,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=630&action=2&DMSCALE=7&DMWIDTH=4871&DMHEIGHT=6289,"Carte de la Guinée contenant les isles du Cap Verd, le Senegal... avec les pays voisins autant qu'ils sont connus / projettée et assujetie aux observations par M. Bonne ; Arrivet im. ; [...] sculp.",1771
5143,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/502,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=502&action=2&DMSCALE=10&DMWIDTH=4746&DMHEIGHT=3204,"Carte de la partie septentrionale d'Afrique ou de la Barbarie : contenant les royaumes de Tripoli, de Tunis, d'Alguer, de Fez et de Maroc / M. Bonne ingénieur-hydrographe de la marine ; gravé par Dien",1820
5144,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/501,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=501&action=2&DMSCALE=9&DMWIDTH=5007&DMHEIGHT=3186,"Carte de la partie septentrionales d'Afrique ou de la Barbarie : contenant les royaumes de Tripoli, de Tunis, d'Alger, de Fez et de Maroc / gravé par Dien",1800
5145,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/652,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=652&action=2&DMSCALE=10&DMWIDTH=3352&DMHEIGHT=4616,"Carte des embouchures du Nil, et partie de son cours, le delta et l'isthme de Suez",1760
5146,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/477,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=477&action=2&DMSCALE=10&DMWIDTH=4614&DMHEIGHT=2985,Carte des Isles du Cap Verd,1746
5147,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/479,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=479&action=2&DMSCALE=11&DMWIDTH=4506&DMHEIGHT=3117,Carte des isles du Cap Verd,1746
5148,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/794,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=794&action=2&DMSCALE=6&DMWIDTH=7931&DMHEIGHT=6248,"Carte des pays situés entre Gorée et St. Louis comprenant le Diambour, le Cayor, le Saniokhor, le Diander et le Baoi / dressé par ordre du général Faidherbe gouverneur du Sénégal par Mr. Regnault ; gravé par Pepin-Malherbe ; Imp. Auguste Bry",1865
5149,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/664,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=664&action=2&DMSCALE=10&DMWIDTH=4573&DMHEIGHT=3539,"Carte des royaumes de Congo, Angola, et Benguela avec les pays voisins / tiré de l'Anglois",1746
5150,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/793,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=793&action=2&DMSCALE=6&DMWIDTH=8310&DMHEIGHT=6546,"Carte detaillé en deux feuilles de l'Afrique et des îles qui en dépendent / par A. Brué, Paris 1828, revue en 1834",1834
5151,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/600,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=600&action=2&DMSCALE=7&DMWIDTH=6553&DMHEIGHT=4686,Carte du cours de la riviere de Gambra ou Gambie depuis Eropina jusquà Barrakonda / [par le Capite. Jean Leach en 1732 ; J. v. Schley direx.,1747
5152,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/777,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=777&action=2&DMSCALE=7&DMWIDTH=6861&DMHEIGHT=4778,Carte générale de l'Afrique / par A. H. Dufour,1838
5153,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/792,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=792&action=2&DMSCALE=6&DMWIDTH=8230&DMHEIGHT=6561,"Carte générale des états du nord de l'Afrique, de la mer Méditerranée et de l'Europe méridionale / par A. Brué, Paris 1828, revue en 1834",1834
5154,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/789,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=789&action=2&DMSCALE=5&DMWIDTH=9688&DMHEIGHT=6659,Carte particulière des attérages de Cherchell / levée et dressée en 1848 par Mr. Bouchet-Rivière... d'après les ordres de Mr le Comte-Amiral Dubourdieu ; gravé par Chassant,1849
5155,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/804,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=804&action=2&DMSCALE=4&DMWIDTH=11944&DMHEIGHT=7215,"Carte particuliere des costes de l'Afrique qui comprend le royaume de Gualata, &c.",1690
5156,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/490,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=490&action=2&DMSCALE=8&DMWIDTH=5757&DMHEIGHT=4068,Carte physique et politique de l'Afrique / M.Mrs. Driox et Ch. Leroy ; gravé par Jenotte,1867
5157,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/548,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=548&action=2&DMSCALE=8&DMWIDTH=5748&DMHEIGHT=4014,Carte physique et politique de l'Afrique ; Afrique septentrionale comparée ; Egypte comparée / par M.Mrs. Drioux et Ch. Leroy ; gravé par Jenotte,1866
5158,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/491,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=491&action=2&DMSCALE=8&DMWIDTH=5781&DMHEIGHT=4059,Carte physique et politique de l'Algérie ... / M.Mrs. Driox et Ch. Leroy ; gravé par Jenotte,1867
5159,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/547,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=547&action=2&DMSCALE=8&DMWIDTH=5712&DMHEIGHT=4014,"Carte physique et politique de l’Algérie, colonies françaises",1867
5160,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/790,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=790&action=2&DMSCALE=8&DMWIDTH=4060&DMHEIGHT=6084,Carte réduite de la côte occidentale de l'Afrique comprise entre le Cap Verd et les îles de Los / levée en 1818... par M. Givry... sous les ordres et la direction de M. le baron Roussin ; gravé par Michel,1846
5161,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/801,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=801&action=2&DMSCALE=4&DMWIDTH=11216&DMHEIGHT=7380,Carte reduite des costes occidentales d'Afrique: première Feuille contenant les costes de Barbarie depuis le Detroit de Gibraltar jusqu'au Cap Bojador et les Isles Canaries,1753
5162,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/768,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=768&action=2&DMSCALE=11&DMWIDTH=4494&DMHEIGHT=3517,Carte spéciale du Maroc avec notice géographique,1890
5163,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/541,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=541&action=2&DMSCALE=16&DMWIDTH=3090&DMHEIGHT=2514,Carthage punique et romaine,1845
5164,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/626,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=626&action=2&DMSCALE=14&DMWIDTH=3522&DMHEIGHT=3480,"Colonia del Capo, Orange e Transvaal",1899
5165,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/755,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=755&action=2&DMSCALE=8&DMWIDTH=6162&DMHEIGHT=4577,Colonies françaises (en Afrique) / géographie et statistique par V. Levasseur ; gravé par Laguillermie ; illustré par Raimond Bonheur,1856
5166,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/524,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=524&action=2&DMSCALE=13&DMWIDTH=2739&DMHEIGHT=3648,Congo,1890
5167,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/523,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=523&action=2&DMSCALE=13&DMWIDTH=2799&DMHEIGHT=3702,Costa oriental de Africa,1890
5168,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/473,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=473&action=2&DMSCALE=11&DMWIDTH=2967&DMHEIGHT=4395,Coste occidentale d'Afrique : depuis le detroit de Gibraltar,1738
5169,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/629,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=629&action=2&DMSCALE=10&DMWIDTH=4826&DMHEIGHT=3449,Coste occidentale d'Afrique depuis le XIe dégré de latitude méridionale jusqu'au cap de Bonne Espérance tirée de la Carte de l'Ocean Meridional publiée par ordre de Mgr. le Comte de Maurepas en 1739,1739
5170,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/799,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=799&action=2&DMSCALE=7&DMWIDTH=6747&DMHEIGHT=4930,Côte de l'isle Madagascar depuis la baye de Vohemare jusqu'à la Pointe de l'Est / Guill. De la Haye,1745
5171,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/795,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=795&action=2&DMSCALE=8&DMWIDTH=6064&DMHEIGHT=4114,Côte occidentale d'Afrique: Cours de la Casamance de son embouchure à Diannah / dressée par M. A. Vallon d'après ses propres observations (1856-1869),1871
5172,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/575,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=575&action=2&DMSCALE=8&DMWIDTH=5663&DMHEIGHT=4852,Das Capland nebst den nordlichancrenzenden cebieten im maassstabe von 1:5.000.000 / von A. Petermann,1881
5173,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/605,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=605&action=2&DMSCALE=19&DMWIDTH=1728&DMHEIGHT=2589,De l’Afrique,1683
5174,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/659,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=659&action=2&DMSCALE=18&DMWIDTH=1798&DMHEIGHT=2709,"De l'Afrique: Costes d'Abex, d'Aian et de Zangvebar",1683
5175,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/671,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=671&action=2&DMSCALE=17&DMWIDTH=1934&DMHEIGHT=2808,De l'Afrique: Figure LXXIV: Route maritime de Tetuan a la Mecque ; Route de la caravane de Maroc a Quibriche ; Route de la caravane de Quibriche a la Mecque,1683
5176,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/563,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=563&action=2&DMSCALE=20&DMWIDTH=1851&DMHEIGHT=2406,Die Stadt Suaquen,1683
5177,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/525,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=525&action=2&DMSCALE=14&DMWIDTH=3501&DMHEIGHT=2865,"Egipto, Nubia y Sudan anglo egipcio",1890
5178,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/805,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=805&action=2&DMSCALE=8&DMWIDTH=5064&DMHEIGHT=6065,Egypt,1936
5179,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/665,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=665&action=2&DMSCALE=9&DMWIDTH=3678&DMHEIGHT=5125,Egypte / par P. Lapie géographe ; Chamoüin,1812
5180,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/639,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=639&action=2&DMSCALE=11&DMWIDTH=3200&DMHEIGHT=4384,Égypte ancienne,1870
5181,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/658,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=658&action=2&DMSCALE=10&DMWIDTH=2806&DMHEIGHT=4570,Egypte divisée en ses douze cassilifs ou gouvernemens / tiree de Sanut et de divers autres autheurs par le Sr. Sanson d'Abbville,1683
5182,http://cartotecadigital.icc.cat/cdm/ref/collection/africa/id/512,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=africa&CISOPTR=512&action=2&DMSCALE=8&DMWIDTH=4266&DMHEIGHT=5680,"Egypte moderne : Nubie, Abissinie, Kordofan, Darfour et une partie del'Arabie / Gravée par Sengteller ; dressée par A. T. Chartier Géographe",1873
